Date Joined Venmo,Date First Used Pay With Venmo,Phone,Age,State,,,,,,,,,,,,,,,
8/4/16,8/27/16,iPhone,,MA,,,,,,,,,,,,,,,
8/4/16,8/8/16,Android,17,CT,,,,,,,,,,,,,,,
8/4/16,8/8/16,iPhone,25,CA,,,,,,,,,,,,,,,
8/4/16,8/10/16,Android,,UT,,,,,,,,,,,,,,,
8/4/16,8/17/16,iPhone,,WA,,,,,,,,,,,,,,,
8/4/16,8/13/16,iPhone,,MD,,,,,,,,,,,,,,,
8/4/16,8/5/16,iPhone,,WA,,,,,,,,,,,,,,,
8/4/16,8/16/16,Android,,TX,,,,,,,,,,,,,,,
8/4/16,4/2/17,iPhone,,NM,,,,,,,,,,,,,,,
8/4/16,8/10/16,Android,37,CA,,,,,,,,,,,,,,,
8/4/16,8/31/16,iPhone,,NJ,,,,,,,,,,,,,,,
8/4/16,8/8/16,Android,,FL,,,,,,,,,,,,,,,
8/4/16,9/2/16,Android,32,NJ,,,,,,,,,,,,,,,
8/4/16,11/7/16,iPhone,30,CA,,,,,,,,,,,,,,,
8/4/16,8/11/16,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,8/10/16,iPhone,,GA,,,,,,,,,,,,,,,
8/4/16,8/9/16,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,8/13/16,iPhone,,NY,,,,,,,,,,,,,,,
8/4/16,8/5/16,Android,20,CA,,,,,,,,,,,,,,,
8/4/16,8/8/16,iPhone,,MD,,,,,,,,,,,,,,,
8/4/16,8/8/16,Android,,GA,,,,,,,,,,,,,,,
8/4/16,8/19/16,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,9/1/16,iPhone,19,TN,,,,,,,,,,,,,,,
8/4/16,8/8/16,iPhone,20,DC,,,,,,,,,,,,,,,
8/4/16,11/1/16,iPhone,,MA,,,,,,,,,,,,,,,
8/4/16,8/28/16,iPhone,,CT,,,,,,,,,,,,,,,
8/4/16,8/31/16,Android,28,CA,,,,,,,,,,,,,,,
8/4/16,8/19/16,Android,,OH,,,,,,,,,,,,,,,
8/4/16,8/11/16,Android,,PA,,,,,,,,,,,,,,,
8/4/16,8/25/16,iPhone,,AR,,,,,,,,,,,,,,,
8/4/16,8/8/16,iPhone,36,CA,,,,,,,,,,,,,,,
8/4/16,8/8/16,iPhone,,NC,,,,,,,,,,,,,,,
8/4/16,11/24/16,iPhone,,TX,,,,,,,,,,,,,,,
8/4/16,8/10/16,iPhone,27,CA,,,,,,,,,,,,,,,
8/4/16,8/9/16,iPhone,33,VA,,,,,,,,,,,,,,,
8/4/16,8/9/16,iPhone,14,CA,,,,,,,,,,,,,,,
8/4/16,8/9/16,iPhone,22,NJ,,,,,,,,,,,,,,,
8/4/16,8/8/16,iPhone,15,CA,,,,,,,,,,,,,,,
8/4/16,8/9/16,iPhone,,MA,,,,,,,,,,,,,,,
8/4/16,8/8/16,iPhone,,WA,,,,,,,,,,,,,,,
8/4/16,8/9/16,iPhone,33,NJ,,,,,,,,,,,,,,,
8/4/16,,iPhone,12,MA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,NJ,,,,,,,,,,,,,,,
8/4/16,,iPhone,19,FL,,,,,,,,,,,,,,,
8/4/16,,iPhone,,MI,,,,,,,,,,,,,,,
8/4/16,,iPhone,,TX,,,,,,,,,,,,,,,
8/4/16,,Android,,TX,,,,,,,,,,,,,,,
8/4/16,,iPhone,9,CA,,,,,,,,,,,,,,,
8/4/16,,Android,19,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,VA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,AZ,,,,,,,,,,,,,,,
8/4/16,,iPhone,,VA,,,,,,,,,,,,,,,
8/4/16,,Android,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,TX,,,,,,,,,,,,,,,
8/4/16,,iPhone,,NJ,,,,,,,,,,,,,,,
8/4/16,,iPhone,,MA,,,,,,,,,,,,,,,
8/4/16,,Android,,TX,,,,,,,,,,,,,,,
8/4/16,,iPhone,20,NC,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,7,WA,,,,,,,,,,,,,,,
8/4/16,,Android,,IN,,,,,,,,,,,,,,,
8/4/16,,iPhone,,TX,,,,,,,,,,,,,,,
8/4/16,,Android,,CO,,,,,,,,,,,,,,,
8/4/16,,Android,,CT,,,,,,,,,,,,,,,
8/4/16,,iPhone,23,NY,,,,,,,,,,,,,,,
8/4/16,,iPhone,,MI,,,,,,,,,,,,,,,
8/4/16,,iPhone,,FL,,,,,,,,,,,,,,,
8/4/16,,Android,,DC,,,,,,,,,,,,,,,
8/4/16,,Android,,NY,,,,,,,,,,,,,,,
8/4/16,,iPhone,15,NY,,,,,,,,,,,,,,,
8/4/16,,iPhone,25,NY,,,,,,,,,,,,,,,
8/4/16,,iPhone,22,CA,,,,,,,,,,,,,,,
8/4/16,,Android,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,14,DC,,,,,,,,,,,,,,,
8/4/16,,iPhone,15,NY,,,,,,,,,,,,,,,
8/4/16,,iPhone,19,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,27,MA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,TX,,,,,,,,,,,,,,,
8/4/16,,Android,,NY,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CO,,,,,,,,,,,,,,,
8/4/16,,iPhone,75,CT,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,28,NY,,,,,,,,,,,,,,,
8/4/16,,Android,,DC,,,,,,,,,,,,,,,
8/4/16,,iPhone,32,CA,,,,,,,,,,,,,,,
8/4/16,,Android,,NJ,,,,,,,,,,,,,,,
8/4/16,,Android,22,TX,,,,,,,,,,,,,,,
8/4/16,,Android,,FL,,,,,,,,,,,,,,,
8/4/16,,iPhone,,WI,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,NY,,,,,,,,,,,,,,,
8/4/16,,Android,,MI,,,,,,,,,,,,,,,
8/4/16,,iPhone,57,MA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,IL,,,,,,,,,,,,,,,
8/4/16,,iPhone,,SC,,,,,,,,,,,,,,,
8/4/16,,iPhone,24,CA,,,,,,,,,,,,,,,
8/4/16,,Android,,PA,,,,,,,,,,,,,,,
8/4/16,,Android,,NJ,,,,,,,,,,,,,,,
8/4/16,,iPhone,29,NY,,,,,,,,,,,,,,,
8/4/16,,Android,20,MN,,,,,,,,,,,,,,,
8/4/16,,iPhone,,TX,,,,,,,,,,,,,,,
8/4/16,,iPhone,33,NY,,,,,,,,,,,,,,,
8/4/16,,Android,,CA,,,,,,,,,,,,,,,
8/4/16,,Android,18,PA,,,,,,,,,,,,,,,
8/4/16,,Android,,CA,,,,,,,,,,,,,,,
8/4/16,,Android,12,CT,,,,,,,,,,,,,,,
8/4/16,,iPhone,,KS,,,,,,,,,,,,,,,
8/4/16,,iPhone,,NY,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CT,,,,,,,,,,,,,,,
8/4/16,,Android,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,13,NY,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,KY,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,MN,,,,,,,,,,,,,,,
8/4/16,,iPhone,29,NY,,,,,,,,,,,,,,,
8/4/16,,Android,,CA,,,,,,,,,,,,,,,
8/4/16,,Android,,IL,,,,,,,,,,,,,,,
8/4/16,,Android,16,NY,,,,,,,,,,,,,,,
8/4/16,,Android,,MI,,,,,,,,,,,,,,,
8/4/16,,iPhone,,NY,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,NJ,,,,,,,,,,,,,,,
8/4/16,,iPhone,,GA,,,,,,,,,,,,,,,
8/4/16,,Android,,NY,,,,,,,,,,,,,,,
8/4/16,,Android,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,22,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,FL,,,,,,,,,,,,,,,
8/4/16,,iPhone,,NC,,,,,,,,,,,,,,,
8/4/16,,iPhone,22,CA,,,,,,,,,,,,,,,
8/4/16,,Android,,NJ,,,,,,,,,,,,,,,
8/4/16,,iPhone,35,CA,,,,,,,,,,,,,,,
8/4/16,,Android,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,AL,,,,,,,,,,,,,,,
8/4/16,,iPhone,,GA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,FL,,,,,,,,,,,,,,,
8/4/16,,iPhone,22,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,19,MA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,MN,,,,,,,,,,,,,,,
8/4/16,,iPhone,17,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CO,,,,,,,,,,,,,,,
8/4/16,,Android,,ME,,,,,,,,,,,,,,,
8/4/16,,Android,32,NY,,,,,,,,,,,,,,,
8/4/16,,Android,,VA,,,,,,,,,,,,,,,
8/4/16,,iPhone,45,WV,,,,,,,,,,,,,,,
8/4/16,,Android,,NY,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,,Android,22,TN,,,,,,,,,,,,,,,
8/4/16,,Android,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,21,CT,,,,,,,,,,,,,,,
8/4/16,,iPhone,,MA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,,Android,20,NJ,,,,,,,,,,,,,,,
8/4/16,,iPhone,,MN,,,,,,,,,,,,,,,
8/4/16,,iPhone,,AZ,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,19,SC,,,,,,,,,,,,,,,
8/4/16,,iPhone,,MD,,,,,,,,,,,,,,,
8/4/16,,iPhone,30,NY,,,,,,,,,,,,,,,
8/4/16,,Android,,CT,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,HI,,,,,,,,,,,,,,,
8/4/16,,iPhone,,GA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,IL,,,,,,,,,,,,,,,
8/4/16,,Android,37,TX,,,,,,,,,,,,,,,
8/4/16,,iPhone,,WA,,,,,,,,,,,,,,,
8/4/16,,iPhone,12,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,UT,,,,,,,,,,,,,,,
8/4/16,,Android,,NY,,,,,,,,,,,,,,,
8/4/16,,iPhone,,TX,,,,,,,,,,,,,,,
8/4/16,,iPhone,,MA,,,,,,,,,,,,,,,
8/4/16,,Android,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,,Android,,IL,,,,,,,,,,,,,,,
8/4/16,,iPhone,,MA,,,,,,,,,,,,,,,
8/4/16,,iPhone,17,CA,,,,,,,,,,,,,,,
8/4/16,,Android,27,CO,,,,,,,,,,,,,,,
8/4/16,,Android,,UT,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CO,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,,Android,,NY,,,,,,,,,,,,,,,
8/4/16,,iPhone,,NY,,,,,,,,,,,,,,,
8/4/16,,iPhone,,WI,,,,,,,,,,,,,,,
8/4/16,,Android,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CT,,,,,,,,,,,,,,,
8/4/16,,iPhone,,AZ,,,,,,,,,,,,,,,
8/4/16,,Android,,WA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CO,,,,,,,,,,,,,,,
8/4/16,,iPhone,,TX,,,,,,,,,,,,,,,
8/4/16,,iPhone,21,GA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,NY,,,,,,,,,,,,,,,
8/4/16,,iPhone,,IN,,,,,,,,,,,,,,,
8/4/16,,iPhone,,VA,,,,,,,,,,,,,,,
8/4/16,,Android,,MA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,GA,,,,,,,,,,,,,,,
8/4/16,,Android,,OR,,,,,,,,,,,,,,,
8/4/16,,Android,37,IL,,,,,,,,,,,,,,,
8/4/16,,iPhone,23,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,OR,,,,,,,,,,,,,,,
8/4/16,,Android,22,FL,,,,,,,,,,,,,,,
8/4/16,,iPhone,,VA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,VA,,,,,,,,,,,,,,,
8/4/16,,Android,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,DC,,,,,,,,,,,,,,,
8/4/16,,iPhone,,NY,,,,,,,,,,,,,,,
8/4/16,,Android,25,NY,,,,,,,,,,,,,,,
8/4/16,,iPhone,,VA,,,,,,,,,,,,,,,
8/4/16,,Android,27,NY,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,TX,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,AZ,,,,,,,,,,,,,,,
8/4/16,,iPhone,,FL,,,,,,,,,,,,,,,
8/4/16,,iPhone,20,MI,,,,,,,,,,,,,,,
8/4/16,,iPhone,13,TX,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,,Android,,NY,,,,,,,,,,,,,,,
8/4/16,,iPhone,51,GA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,NY,,,,,,,,,,,,,,,
8/4/16,,Android,10,MA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,UT,,,,,,,,,,,,,,,
8/4/16,,Android,,NY,,,,,,,,,,,,,,,
8/4/16,,iPhone,,MD,,,,,,,,,,,,,,,
8/4/16,,iPhone,,UT,,,,,,,,,,,,,,,
8/4/16,,Android,,CA,,,,,,,,,,,,,,,
8/4/16,,Android,,TX,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,,Android,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,NY,,,,,,,,,,,,,,,
8/4/16,,Android,,CA,,,,,,,,,,,,,,,
8/4/16,,Android,16,CT,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,,Android,,DC,,,,,,,,,,,,,,,
8/4/16,,iPhone,15,NJ,,,,,,,,,,,,,,,
8/4/16,,iPhone,,NY,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,NY,,,,,,,,,,,,,,,
8/4/16,,iPhone,9,AZ,,,,,,,,,,,,,,,
8/4/16,,iPhone,,NY,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,35,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CT,,,,,,,,,,,,,,,
8/4/16,,Android,22,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,,Android,16,CA,,,,,,,,,,,,,,,
8/4/16,,Android,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,NY,,,,,,,,,,,,,,,
8/4/16,,Android,,FL,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,CA,,,,,,,,,,,,,,,
8/4/16,,iPhone,,NY,,,,,,,,,,,,,,,
8/5/16,8/9/16,iPhone,20,WA,,,,,,,,,,,,,,,
8/5/16,8/17/16,iPhone,,SC,,,,,,,,,,,,,,,
8/5/16,8/10/16,iPhone,,CA,,,,,,,,,,,,,,,
8/5/16,8/12/16,Android,14,NY,,,,,,,,,,,,,,,
8/5/16,8/19/16,iPhone,,CO,,,,,,,,,,,,,,,
8/5/16,8/10/16,Android,27,CA,,,,,,,,,,,,,,,
8/5/16,8/9/16,Android,23,IL,,,,,,,,,,,,,,,
8/5/16,8/14/16,Android,53,NY,,,,,,,,,,,,,,,
8/5/16,8/9/16,Android,,GA,,,,,,,,,,,,,,,
8/5/16,9/8/16,iPhone,,TX,,,,,,,,,,,,,,,
8/5/16,11/13/16,iPhone,,NC,,,,,,,,,,,,,,,
8/5/16,8/9/16,iPhone,,NY,,,,,,,,,,,,,,,
8/5/16,8/22/16,Android,14,CA,,,,,,,,,,,,,,,
8/5/16,8/10/16,iPhone,25,DC,,,,,,,,,,,,,,,
8/5/16,8/10/16,iPhone,,OH,,,,,,,,,,,,,,,
8/5/16,8/22/16,iPhone,,PA,,,,,,,,,,,,,,,
8/5/16,8/10/16,iPhone,,IL,,,,,,,,,,,,,,,
8/5/16,9/12/16,iPhone,,GA,,,,,,,,,,,,,,,
8/5/16,8/11/16,iPhone,,WA,,,,,,,,,,,,,,,
8/5/16,8/10/16,iPhone,30,NY,,,,,,,,,,,,,,,
8/5/16,8/8/16,Android,,CA,,,,,,,,,,,,,,,
8/5/16,8/10/16,iPhone,,CA,,,,,,,,,,,,,,,
8/5/16,8/10/16,iPhone,36,MA,,,,,,,,,,,,,,,
8/5/16,8/19/16,Android,,TX,,,,,,,,,,,,,,,
8/5/16,9/5/16,iPhone,,NY,,,,,,,,,,,,,,,
8/5/16,8/10/16,iPhone,,CA,,,,,,,,,,,,,,,
8/5/16,8/9/16,iPhone,,FL,,,,,,,,,,,,,,,
8/5/16,8/17/16,iPhone,,NY,,,,,,,,,,,,,,,
8/5/16,8/10/16,iPhone,,AL,,,,,,,,,,,,,,,
8/5/16,8/10/16,iPhone,,TX,,,,,,,,,,,,,,,
8/5/16,8/18/16,iPhone,9,UT,,,,,,,,,,,,,,,
8/5/16,8/12/16,iPhone,,PA,,,,,,,,,,,,,,,
8/5/16,8/16/16,Android,,MO,,,,,,,,,,,,,,,
8/5/16,9/7/16,iPhone,31,NY,,,,,,,,,,,,,,,
8/5/16,8/11/16,iPhone,29,VA,,,,,,,,,,,,,,,
8/5/16,9/7/16,Android,,TX,,,,,,,,,,,,,,,
8/5/16,8/11/16,iPhone,,CA,,,,,,,,,,,,,,,
8/5/16,8/23/16,iPhone,,CA,,,,,,,,,,,,,,,
8/5/16,8/10/16,iPhone,22,AZ,,,,,,,,,,,,,,,
8/5/16,8/9/16,Android,14,OR,,,,,,,,,,,,,,,
8/5/16,8/16/16,Android,28,TX,,,,,,,,,,,,,,,
8/5/16,8/17/16,iPhone,34,NJ,,,,,,,,,,,,,,,
8/5/16,8/10/16,Android,17,NY,,,,,,,,,,,,,,,
8/5/16,9/19/16,Android,,SC,,,,,,,,,,,,,,,
8/5/16,1/8/17,Android,,FL,,,,,,,,,,,,,,,
8/5/16,8/10/16,Android,30,CA,,,,,,,,,,,,,,,
8/5/16,8/9/16,Android,,NY,,,,,,,,,,,,,,,
8/5/16,8/9/16,iPhone,,CO,,,,,,,,,,,,,,,
8/5/16,8/19/16,iPhone,,CA,,,,,,,,,,,,,,,
8/5/16,8/10/16,iPhone,18,NY,,,,,,,,,,,,,,,
8/5/16,8/26/16,iPhone,,CA,,,,,,,,,,,,,,,
8/5/16,9/6/16,Android,,WA,,,,,,,,,,,,,,,
8/5/16,8/10/16,iPhone,57,CA,,,,,,,,,,,,,,,
8/5/16,8/9/16,iPhone,,NJ,,,,,,,,,,,,,,,
8/5/16,8/13/16,iPhone,25,GA,,,,,,,,,,,,,,,
8/5/16,8/9/16,Android,,WA,,,,,,,,,,,,,,,
8/5/16,8/9/16,Android,,CA,,,,,,,,,,,,,,,
8/5/16,8/14/16,iPhone,,VA,,,,,,,,,,,,,,,
8/5/16,9/1/16,Android,86,UT,,,,,,,,,,,,,,,
8/5/16,8/9/16,iPhone,29,NY,,,,,,,,,,,,,,,
8/5/16,8/18/16,iPhone,,MI,,,,,,,,,,,,,,,
8/5/16,9/1/16,iPhone,,VA,,,,,,,,,,,,,,,
8/5/16,8/10/16,iPhone,,UT,,,,,,,,,,,,,,,
8/5/16,9/16/16,iPhone,12,MI,,,,,,,,,,,,,,,
8/5/16,8/11/16,iPhone,50,MA,,,,,,,,,,,,,,,
8/5/16,8/24/16,iPhone,,TX,,,,,,,,,,,,,,,
8/5/16,8/10/16,iPhone,22,TN,,,,,,,,,,,,,,,
8/5/16,10/2/16,iPhone,13,CA,,,,,,,,,,,,,,,
8/5/16,8/9/16,Android,,FL,,,,,,,,,,,,,,,
8/5/16,8/10/16,iPhone,26,CA,,,,,,,,,,,,,,,
8/5/16,8/10/16,Android,26,NC,,,,,,,,,,,,,,,
8/5/16,8/17/16,iPhone,,NJ,,,,,,,,,,,,,,,
8/5/16,8/9/16,iPhone,,IL,,,,,,,,,,,,,,,
8/5/16,8/9/16,iPhone,20,NY,,,,,,,,,,,,,,,
8/5/16,9/13/16,iPhone,7,MA,,,,,,,,,,,,,,,
8/5/16,8/10/16,iPhone,,NJ,,,,,,,,,,,,,,,
8/5/16,8/18/16,Android,,SC,,,,,,,,,,,,,,,
8/5/16,8/9/16,iPhone,,CA,,,,,,,,,,,,,,,
8/5/16,8/10/16,Android,,GA,,,,,,,,,,,,,,,
8/5/16,8/15/16,iPhone,34,NV,,,,,,,,,,,,,,,
8/5/16,8/9/16,iPhone,,FL,,,,,,,,,,,,,,,
8/5/16,8/22/16,iPhone,,SC,,,,,,,,,,,,,,,
8/5/16,8/10/16,Android,23,CA,,,,,,,,,,,,,,,
8/5/16,8/10/16,Android,,VA,,,,,,,,,,,,,,,
8/5/16,8/10/16,Android,11,TX,,,,,,,,,,,,,,,
8/5/16,8/10/16,iPhone,,MD,,,,,,,,,,,,,,,
8/5/16,8/10/16,iPhone,,CA,,,,,,,,,,,,,,,
8/5/16,8/22/16,iPhone,,CO,,,,,,,,,,,,,,,
8/5/16,8/10/16,Android,,OK,,,,,,,,,,,,,,,
8/5/16,8/15/16,Android,,TX,,,,,,,,,,,,,,,
8/5/16,8/10/16,iPhone,,MD,,,,,,,,,,,,,,,
8/5/16,8/9/16,Android,,CA,,,,,,,,,,,,,,,
8/5/16,8/15/16,iPhone,,NY,,,,,,,,,,,,,,,
8/5/16,8/14/16,Android,,CA,,,,,,,,,,,,,,,
8/5/16,8/10/16,iPhone,27,NY,,,,,,,,,,,,,,,
8/5/16,8/14/16,Android,19,CA,,,,,,,,,,,,,,,
8/5/16,8/23/16,iPhone,34,NJ,,,,,,,,,,,,,,,
8/5/16,8/25/16,Android,28,OK,,,,,,,,,,,,,,,
8/5/16,9/13/16,iPhone,22,VA,,,,,,,,,,,,,,,
8/5/16,8/10/16,Android,,TX,,,,,,,,,,,,,,,
8/5/16,8/9/16,Android,,CO,,,,,,,,,,,,,,,
8/5/16,8/17/16,Android,,PA,,,,,,,,,,,,,,,
8/5/16,8/10/16,Android,,FL,,,,,,,,,,,,,,,
8/5/16,4/21/17,iPhone,,TX,,,,,,,,,,,,,,,
8/5/16,8/11/16,iPhone,17,VA,,,,,,,,,,,,,,,
8/5/16,9/16/16,iPhone,26,NJ,,,,,,,,,,,,,,,
8/5/16,8/13/16,iPhone,,TX,,,,,,,,,,,,,,,
8/5/16,8/15/16,iPhone,,NY,,,,,,,,,,,,,,,
8/5/16,8/18/16,iPhone,,CA,,,,,,,,,,,,,,,
8/5/16,12/28/16,iPhone,,PA,,,,,,,,,,,,,,,
8/5/16,8/12/16,iPhone,,MA,,,,,,,,,,,,,,,
8/5/16,8/11/16,Android,,WV,,,,,,,,,,,,,,,
8/5/16,8/9/16,Android,,CT,,,,,,,,,,,,,,,
8/5/16,8/12/16,iPhone,,OK,,,,,,,,,,,,,,,
8/5/16,8/12/16,iPhone,,WA,,,,,,,,,,,,,,,
8/5/16,11/1/16,iPhone,,MD,,,,,,,,,,,,,,,
8/5/16,8/9/16,iPhone,,CA,,,,,,,,,,,,,,,
8/5/16,8/10/16,iPhone,,NY,,,,,,,,,,,,,,,
8/5/16,8/10/16,iPhone,,PR,,,,,,,,,,,,,,,
8/5/16,8/10/16,iPhone,29,FL,,,,,,,,,,,,,,,
8/5/16,8/24/16,Android,,TN,,,,,,,,,,,,,,,
8/5/16,8/10/16,iPhone,,CA,,,,,,,,,,,,,,,
8/5/16,9/1/16,iPhone,,NY,,,,,,,,,,,,,,,
8/5/16,8/23/16,iPhone,14,UT,,,,,,,,,,,,,,,
8/5/16,8/10/16,iPhone,,GA,,,,,,,,,,,,,,,
8/5/16,8/9/16,Android,33,TX,,,,,,,,,,,,,,,
8/5/16,8/15/16,iPhone,18,GA,,,,,,,,,,,,,,,
8/5/16,8/28/16,iPhone,40,TX,,,,,,,,,,,,,,,
8/5/16,9/6/16,iPhone,,CA,,,,,,,,,,,,,,,
8/5/16,8/10/16,Android,18,TX,,,,,,,,,,,,,,,
8/5/16,12/20/16,iPhone,31,KS,,,,,,,,,,,,,,,
8/5/16,8/10/16,Android,,TX,,,,,,,,,,,,,,,
8/5/16,9/27/16,iPhone,,CA,,,,,,,,,,,,,,,
8/5/16,8/10/16,Android,25,TX,,,,,,,,,,,,,,,
8/5/16,8/10/16,Android,,AZ,,,,,,,,,,,,,,,
8/5/16,9/6/16,iPhone,,TX,,,,,,,,,,,,,,,
8/5/16,9/6/16,iPhone,,GA,,,,,,,,,,,,,,,
8/5/16,8/15/16,iPhone,,FL,,,,,,,,,,,,,,,
8/5/16,9/18/16,iPhone,,GA,,,,,,,,,,,,,,,
8/5/16,8/15/16,iPhone,20,MD,,,,,,,,,,,,,,,
8/5/16,11/1/16,iPhone,,IL,,,,,,,,,,,,,,,
8/5/16,8/9/16,iPhone,22,OR,,,,,,,,,,,,,,,
8/5/16,8/10/16,iPhone,22,CA,,,,,,,,,,,,,,,
8/5/16,8/10/16,Android,35,OH,,,,,,,,,,,,,,,
8/5/16,10/31/16,iPhone,,VA,,,,,,,,,,,,,,,
8/5/16,8/13/16,iPhone,,ID,,,,,,,,,,,,,,,
8/5/16,8/10/16,Android,21,CA,,,,,,,,,,,,,,,
8/5/16,8/11/16,iPhone,29,OH,,,,,,,,,,,,,,,
8/5/16,8/9/16,iPhone,25,DC,,,,,,,,,,,,,,,
8/5/16,8/12/16,iPhone,,GA,,,,,,,,,,,,,,,
8/5/16,8/10/16,iPhone,,OR,,,,,,,,,,,,,,,
8/5/16,8/12/16,Android,,NH,,,,,,,,,,,,,,,
8/5/16,8/10/16,Android,32,TX,,,,,,,,,,,,,,,
8/5/16,8/11/16,Android,,KS,,,,,,,,,,,,,,,
8/5/16,8/26/16,iPhone,21,MA,,,,,,,,,,,,,,,
8/5/16,8/12/16,Android,,NJ,,,,,,,,,,,,,,,
8/5/16,8/11/16,iPhone,,CA,,,,,,,,,,,,,,,
8/5/16,8/10/16,iPhone,28,NC,,,,,,,,,,,,,,,
8/5/16,8/13/16,Android,,PA,,,,,,,,,,,,,,,
8/5/16,8/9/16,Android,,IL,,,,,,,,,,,,,,,
8/5/16,1/21/17,iPhone,,CA,,,,,,,,,,,,,,,
8/5/16,8/8/16,Android,19,CA,,,,,,,,,,,,,,,
8/5/16,10/25/16,iPhone,35,KY,,,,,,,,,,,,,,,
8/5/16,8/9/16,iPhone,,CA,,,,,,,,,,,,,,,
