Date Joined Venmo,Date First Used Pay With Venmo,Phone,Age,State
4/4/17,4/7/17,Android,,PA
4/4/17,4/18/17,iPhone,,NY
4/4/17,4/21/17,Android,,WA
4/4/17,4/7/17,iPhone,14,CA
4/4/17,4/6/17,iPhone,,PA
4/4/17,4/6/17,iPhone,,CA
4/4/17,4/6/17,iPhone,,CA
4/4/17,4/8/17,iPhone,19,NV
4/4/17,4/7/17,iPhone,,CA
4/4/17,4/7/17,iPhone,32,CO
4/4/17,4/7/17,Android,,NY
4/4/17,4/9/17,iPhone,,CT
4/4/17,4/8/17,iPhone,32,DC
4/4/17,4/14/17,iPhone,,IL
4/4/17,4/7/17,iPhone,,WA
4/4/17,4/7/17,Android,,MA
4/4/17,4/21/17,iPhone,,FL
4/4/17,4/7/17,iPhone,10,SC
4/4/17,4/6/17,Android,30,CO
4/4/17,4/7/17,iPhone,,NY
4/4/17,4/25/17,iPhone,,OH
4/4/17,4/7/17,iPhone,37,CA
4/4/17,4/6/17,Android,,FL
4/4/17,4/7/17,Android,11,VT
4/4/17,4/8/17,iPhone,,CA
4/4/17,4/7/17,iPhone,,TX
4/4/17,4/22/17,Android,,PA
4/4/17,4/13/17,iPhone,,CA
4/4/17,4/13/17,Android,,WA
4/4/17,4/18/17,iPhone,21,CA
4/4/17,4/26/17,Android,30,IL
4/4/17,4/14/17,iPhone,,CA
4/4/17,4/11/17,Android,,NC
4/4/17,4/11/17,iPhone,,CA
4/4/17,4/8/17,iPhone,17,NC
4/4/17,4/6/17,Android,,TX
4/4/17,4/26/17,Android,,OK
4/4/17,4/23/17,iPhone,,CA
4/4/17,4/10/17,Android,,CA
4/4/17,4/10/17,iPhone,,WY
4/4/17,4/6/17,Android,,TX
4/4/17,4/25/17,iPhone,,FL
4/4/17,4/7/17,iPhone,,NJ
4/4/17,4/7/17,Android,20,NJ
4/4/17,4/7/17,Android,21,CA
4/4/17,4/6/17,Android,,RI
4/4/17,4/10/17,iPhone,,TN
4/4/17,4/7/17,iPhone,17,NY
4/4/17,4/11/17,Android,,MN
4/4/17,4/7/17,iPhone,,NY
4/4/17,4/6/17,iPhone,,FL
4/4/17,4/5/17,iPhone,,UT
4/4/17,4/7/17,Android,33,CA
4/4/17,4/10/17,Android,,NY
4/4/17,4/5/17,iPhone,,CA
4/4/17,4/15/17,iPhone,24,FL
4/4/17,4/10/17,iPhone,,NY
4/4/17,4/6/17,iPhone,,TX
4/4/17,4/9/17,iPhone,,CT
4/4/17,4/12/17,iPhone,36,WI
4/4/17,4/6/17,iPhone,,MA
4/4/17,4/6/17,iPhone,,NC
4/4/17,4/6/17,iPhone,,IL
4/4/17,4/7/17,iPhone,,NY
4/4/17,4/7/17,iPhone,,CA
4/4/17,4/17/17,Android,,FL
4/4/17,4/6/17,iPhone,31,CA
4/4/17,4/6/17,Android,,IL
4/4/17,4/6/17,iPhone,,WA
4/4/17,4/10/17,iPhone,,FL
4/4/17,4/15/17,iPhone,,TN
4/4/17,4/7/17,iPhone,,TX
4/4/17,4/8/17,Android,23,VA
4/4/17,4/7/17,iPhone,,GA
4/4/17,4/6/17,iPhone,,PA
4/4/17,4/6/17,iPhone,,CA
4/4/17,4/25/17,iPhone,,VA
4/4/17,4/7/17,iPhone,,MI
4/4/17,4/17/17,Android,,IL
4/4/17,4/7/17,Android,,WA
4/4/17,4/10/17,iPhone,,FL
4/4/17,4/10/17,Android,45,OH
4/4/17,4/22/17,iPhone,,FL
4/4/17,4/26/17,iPhone,,CA
4/4/17,4/8/17,Android,,NJ
4/4/17,4/7/17,iPhone,8,CA
4/4/17,4/7/17,iPhone,,IL
4/4/17,4/7/17,iPhone,,CT
4/4/17,4/7/17,iPhone,,CA
4/4/17,4/8/17,Android,,TX
4/4/17,4/6/17,iPhone,,NJ
4/4/17,4/16/17,iPhone,,CA
4/4/17,4/10/17,iPhone,,OR
4/4/17,4/7/17,iPhone,26,CA
4/4/17,4/6/17,iPhone,,PA
4/4/17,4/15/17,iPhone,,NV
4/4/17,4/15/17,iPhone,,VA
4/4/17,4/7/17,iPhone,,CA
4/4/17,4/15/17,Android,32,NY
4/4/17,4/8/17,iPhone,,CA
4/4/17,4/26/17,iPhone,,MA
4/4/17,4/13/17,iPhone,19,TX
4/4/17,4/6/17,iPhone,,FL
4/4/17,4/7/17,iPhone,,DC
4/4/17,4/5/17,Android,,CO
4/4/17,4/14/17,iPhone,,CA
4/4/17,4/6/17,iPhone,,TX
4/4/17,4/13/17,iPhone,22,CA
4/4/17,4/14/17,Android,19,NY
4/4/17,4/7/17,Android,,NY
4/4/17,4/7/17,iPhone,13,NY
4/4/17,4/14/17,iPhone,,CA
4/4/17,4/10/17,iPhone,,VA
4/4/17,4/7/17,iPhone,,MA
4/4/17,4/16/17,iPhone,,CA
4/4/17,4/7/17,Android,,PA
4/4/17,4/6/17,iPhone,12,GA
4/4/17,4/12/17,Android,,UT
4/4/17,4/10/17,iPhone,33,GA
4/4/17,4/27/17,iPhone,,FL
4/4/17,4/8/17,Android,,UT
4/4/17,4/7/17,iPhone,,CA
4/4/17,4/6/17,Android,20,CA
4/4/17,4/6/17,Android,14,SC
4/4/17,4/6/17,iPhone,,GA
4/4/17,4/6/17,Android,,FL
4/4/17,4/7/17,Android,9,HI
4/4/17,4/24/17,iPhone,,OR
4/4/17,4/12/17,iPhone,,CT
4/4/17,4/14/17,iPhone,,CA
4/4/17,4/7/17,iPhone,,NY
4/4/17,4/14/17,iPhone,,NV
4/4/17,4/13/17,iPhone,,KY
4/4/17,4/11/17,iPhone,,CA
4/4/17,4/6/17,Android,59,CO
4/4/17,4/6/17,Android,9,CA
4/4/17,4/8/17,Android,,IL
4/4/17,4/19/17,iPhone,15,CT
4/4/17,4/15/17,iPhone,,TX
4/4/17,4/6/17,Android,,TX
4/4/17,4/7/17,iPhone,,NJ
4/4/17,4/7/17,Android,,CO
4/4/17,4/7/17,iPhone,,IL
4/4/17,4/26/17,iPhone,,MN
4/4/17,4/7/17,iPhone,,PA
4/4/17,4/7/17,iPhone,,PR
4/4/17,4/6/17,iPhone,,NC
4/4/17,4/9/17,Android,,IL
4/4/17,4/10/17,iPhone,,NJ
4/4/17,4/17/17,iPhone,11,VT
4/4/17,4/7/17,iPhone,,NJ
4/4/17,4/22/17,Android,,TX
4/4/17,4/6/17,Android,,CA
4/4/17,4/7/17,iPhone,,NY
4/4/17,4/6/17,Android,,CA
4/4/17,4/6/17,iPhone,,CA
4/4/17,4/15/17,Android,37,CA
4/4/17,4/11/17,iPhone,11,CO
4/4/17,4/5/17,iPhone,,FL
4/4/17,4/8/17,iPhone,,MI
4/4/17,4/10/17,iPhone,,NY
4/4/17,4/6/17,iPhone,7,GA
4/4/17,4/7/17,iPhone,,MA
4/4/17,4/9/17,iPhone,24,CA
4/4/17,4/15/17,iPhone,,GA
4/4/17,4/10/17,iPhone,,WA
4/4/17,4/7/17,iPhone,,TX
4/4/17,4/8/17,Android,,LA
4/4/17,4/7/17,iPhone,,NY
4/4/17,4/8/17,Android,,GA
4/4/17,4/25/17,iPhone,,MA
4/4/17,4/7/17,Android,,TN
4/4/17,4/20/17,iPhone,,CT
4/4/17,4/12/17,iPhone,,GA
4/4/17,4/6/17,iPhone,,MA
4/4/17,4/7/17,Android,,MA
4/4/17,4/7/17,Android,,UT
4/4/17,4/12/17,iPhone,,CA
4/4/17,4/7/17,iPhone,27,CA
4/4/17,4/25/17,Android,,MA
4/4/17,4/10/17,iPhone,,NY
4/4/17,4/11/17,iPhone,32,NY
4/4/17,4/5/17,Android,,FL
4/5/17,,Android,,NY
4/5/17,,iPhone,,CA
4/5/17,,iPhone,,NJ
4/5/17,,Android,,VA
4/5/17,,iPhone,,CA
4/5/17,,iPhone,17,RI
4/5/17,,iPhone,,IL
4/5/17,,iPhone,,TX
4/5/17,,iPhone,,MA
4/5/17,,Android,,PA
4/5/17,,Android,,NJ
4/5/17,,iPhone,,MI
4/5/17,,iPhone,27,NJ
4/5/17,,iPhone,,TX
4/5/17,,Android,,MD
4/5/17,,iPhone,,OH
4/5/17,,iPhone,18,SC
4/5/17,,Android,,NY
4/5/17,,Android,,NJ
4/5/17,,Android,20,CA
4/5/17,,iPhone,,PA
4/5/17,,iPhone,,AZ
4/5/17,,iPhone,,WA
4/5/17,,Android,32,CA
4/5/17,,iPhone,,MA
4/5/17,,iPhone,,VA
4/5/17,,Android,15,DC
4/5/17,,iPhone,31,CA
4/5/17,,Android,,CA
4/5/17,,Android,20,MN
4/5/17,,iPhone,,AZ
4/5/17,,Android,,LA
4/5/17,,iPhone,11,CT
4/5/17,,Android,,CA
4/5/17,,Android,,UT
4/5/17,,Android,,CO
4/5/17,,Android,,CA
4/5/17,,iPhone,28,CA
4/5/17,,iPhone,,IA
4/5/17,,Android,,NJ
4/5/17,,Android,24,CA
4/5/17,,iPhone,,CT
4/5/17,,iPhone,10,AZ
4/5/17,,iPhone,,VA
4/5/17,,Android,,MA
4/5/17,,iPhone,,CA
4/5/17,,iPhone,,MI
4/5/17,,Android,,AZ
4/5/17,,iPhone,,
4/5/17,,iPhone,,NJ
4/5/17,,Android,31,VA
4/5/17,,Android,,TX
4/5/17,,Android,18,CA
4/5/17,,iPhone,50,VA
4/5/17,,iPhone,26,CA
4/5/17,,iPhone,,MA
4/5/17,,iPhone,,MN
4/5/17,,iPhone,14,OH
4/5/17,,iPhone,,WA
4/5/17,,Android,,CO
4/5/17,,iPhone,,CA
4/5/17,,iPhone,,NY
4/5/17,,iPhone,,CA
4/5/17,,iPhone,9,GA
4/5/17,,iPhone,18,FL
4/5/17,,iPhone,,FL
4/5/17,,iPhone,,CA
4/5/17,,iPhone,,CA
4/5/17,,iPhone,,NC
4/5/17,,Android,,FL
4/5/17,,iPhone,,CA
4/5/17,,Android,,NJ
4/5/17,,Android,,NC
4/5/17,,iPhone,,MO
4/5/17,,iPhone,,FL
4/5/17,,Android,19,CA
4/5/17,,iPhone,,CA
4/5/17,,iPhone,,PA
4/5/17,,iPhone,,NJ
4/5/17,,iPhone,,NY
4/5/17,,Android,33,CA
4/5/17,,iPhone,,CA
4/5/17,,iPhone,,PA
4/5/17,,iPhone,,MA
4/5/17,,iPhone,20,CA
4/5/17,,iPhone,,MN
4/5/17,,iPhone,,VA
4/5/17,,iPhone,23,OH
4/5/17,,iPhone,,NJ
4/5/17,,iPhone,,AZ
4/5/17,,Android,,CA
4/5/17,,iPhone,,TN
4/5/17,,iPhone,,TX
4/5/17,,iPhone,,TX
4/5/17,,iPhone,,UT
4/5/17,,iPhone,,TX
4/5/17,,iPhone,,WA
4/5/17,,iPhone,,MO
4/5/17,,Android,36,CA
4/5/17,,Android,,IL
4/5/17,,iPhone,27,TX
4/5/17,,iPhone,6,IL
4/5/17,,iPhone,,WA
4/5/17,,iPhone,,UT
4/5/17,,iPhone,,OH
4/5/17,,iPhone,15,IL
4/5/17,,iPhone,,CA
4/5/17,,Android,,CA
4/5/17,,iPhone,,NE
4/5/17,,iPhone,,HI
4/5/17,,iPhone,,NY
4/5/17,,iPhone,33,NC
4/5/17,,iPhone,,CT
4/5/17,,Android,56,CT
4/5/17,,Android,23,NY
4/5/17,,Android,21,TX
4/5/17,,iPhone,,CO
4/5/17,,Android,,GA
4/5/17,,iPhone,,CA
4/5/17,,iPhone,,MI
4/5/17,,Android,,NY
4/5/17,,iPhone,,MA
4/5/17,,Android,,MA
4/5/17,,Android,,DC
4/5/17,,iPhone,,WA
4/5/17,,iPhone,,MO
4/5/17,,iPhone,,HI
4/5/17,,Android,16,MA
4/5/17,,iPhone,25,CA
4/5/17,,iPhone,,CO
4/5/17,,iPhone,,NY
4/5/17,,iPhone,,PA
4/5/17,,iPhone,17,TX
4/5/17,,Android,,CA
4/5/17,,iPhone,,FL
4/5/17,,iPhone,18,NY
4/5/17,,iPhone,,TX
4/5/17,,iPhone,,CA
4/5/17,,iPhone,,CA
4/5/17,,iPhone,,UT
4/5/17,,iPhone,,TX
4/5/17,,iPhone,21,PA
4/5/17,,iPhone,,CA
4/5/17,,iPhone,,NV
4/5/17,,iPhone,28,PA
4/5/17,,iPhone,,VA
4/5/17,,Android,12,KY
4/5/17,,iPhone,,NY
4/5/17,,Android,,NY
4/5/17,,Android,,CA
4/5/17,,Android,,NY
4/5/17,,iPhone,,MI
4/5/17,,iPhone,15,NY
4/5/17,,Android,17,CA
4/5/17,,Android,26,SC
4/5/17,,iPhone,64,NJ
4/5/17,,iPhone,,CT
4/5/17,,Android,,IN
4/5/17,,iPhone,33,CA
4/5/17,,Android,,NY
4/5/17,,iPhone,,PA
4/5/17,,Android,,TX
4/5/17,,iPhone,,WI
4/5/17,,iPhone,,TX
4/5/17,,iPhone,,WA
4/5/17,,iPhone,36,NY
4/5/17,,iPhone,,NY
4/5/17,,Android,,CA
4/5/17,,iPhone,,NY
4/5/17,,iPhone,,SC
4/5/17,,iPhone,,NC
4/5/17,,iPhone,21,WI
4/5/17,,iPhone,4,MA
4/5/17,,iPhone,,CO
4/5/17,,iPhone,,IL
4/5/17,,Android,,IL
4/5/17,,Android,,CA
4/5/17,,iPhone,,CA
4/5/17,,iPhone,,WI
4/5/17,,iPhone,22,FL
4/5/17,,iPhone,,NY
4/5/17,,iPhone,,OR
4/5/17,,iPhone,,CA
4/5/17,,iPhone,,TX
4/5/17,,Android,17,IL
4/5/17,,Android,,OH
4/5/17,,iPhone,,CA
4/5/17,,iPhone,,CA
4/5/17,,Android,,CA
4/5/17,,Android,22,IL
4/5/17,,iPhone,,NY
4/5/17,,iPhone,,TX
4/5/17,,iPhone,,CA
4/5/17,,iPhone,,TX
4/5/17,,iPhone,,TX
4/5/17,,iPhone,,NJ
4/5/17,,iPhone,,WI
4/5/17,,iPhone,,WA
4/5/17,,iPhone,,MA
4/5/17,,iPhone,,OH
4/5/17,,iPhone,,CA
4/5/17,,iPhone,36,CA
4/5/17,,iPhone,,OH
4/5/17,,iPhone,,CA
4/5/17,,iPhone,,MI
4/5/17,,iPhone,,CA
4/5/17,,iPhone,34,CO
4/5/17,,iPhone,,NE
4/5/17,,Android,,CA
4/5/17,,Android,,OK
4/5/17,,Android,17,PA
4/5/17,,iPhone,,VA
4/5/17,,iPhone,20,VA
4/5/17,,Android,,MD
4/5/17,,iPhone,,KY
4/5/17,,Android,,TX
4/5/17,,iPhone,24,CA
4/5/17,,Android,,NJ
4/5/17,,iPhone,27,VA
4/5/17,,iPhone,,AZ
4/5/17,,iPhone,,NE
4/5/17,,iPhone,,MA
4/5/17,,iPhone,,CA
4/5/17,,iPhone,34,LA
4/5/17,,iPhone,24,CT
4/5/17,,iPhone,,CO
4/5/17,,Android,,TX
4/5/17,,iPhone,,NJ
4/5/17,,Android,,OH
4/5/17,,iPhone,,WA
4/5/17,,iPhone,,GA
4/5/17,,iPhone,,NY
4/5/17,,iPhone,,CA
4/5/17,,iPhone,,MN
4/5/17,,iPhone,,NJ
4/5/17,,Android,,MA
4/5/17,,Android,,MO
4/5/17,,iPhone,35,NY
4/5/17,,Android,,IL
4/5/17,,iPhone,,CA
4/5/17,,iPhone,,MA
4/5/17,,iPhone,,IL
4/5/17,,Android,,IL
4/5/17,,iPhone,,WI
4/5/17,,Android,,GA
4/5/17,,iPhone,,MD
4/5/17,,iPhone,33,WA
4/5/17,,Android,25,NY
4/5/17,,iPhone,,CA
4/5/17,,iPhone,,UT
4/5/17,,iPhone,,MA
4/5/17,,iPhone,,NC
4/5/17,,iPhone,,CA
4/5/17,,iPhone,,NJ
4/5/17,,iPhone,,NJ
4/5/17,,iPhone,12,TX
4/5/17,,iPhone,,CA
4/5/17,,iPhone,,
4/5/17,,iPhone,20,PA
4/5/17,,Android,,IL
4/5/17,,Android,,VT
4/5/17,,iPhone,,WA
4/5/17,,Android,,TN
4/5/17,,iPhone,,VA
4/5/17,,iPhone,,NY
4/5/17,,iPhone,,DC
4/5/17,,iPhone,,CA
4/5/17,,iPhone,,MA
4/5/17,,Android,,NJ
4/5/17,,Android,,NM
4/5/17,,iPhone,,IL
4/5/17,,iPhone,,CO
4/5/17,,iPhone,,OK
4/5/17,,iPhone,,MD
4/5/17,,Android,,TX
4/5/17,,iPhone,,FL
4/5/17,,Android,,SC
4/5/17,,iPhone,,CA
4/5/17,,Android,,MD
4/5/17,,iPhone,,CA
4/5/17,,iPhone,,UT
4/5/17,,Android,,KY
4/5/17,,iPhone,,NJ
4/5/17,,Android,,OH
4/5/17,,iPhone,,KS
4/5/17,,Android,30,OR
4/5/17,,iPhone,22,CA
4/5/17,,iPhone,,FL
4/5/17,,Android,,CA
4/5/17,,Android,,NY
4/5/17,,iPhone,,NY
4/5/17,,iPhone,,MA
4/5/17,,iPhone,,PA
4/5/17,,iPhone,,NY
4/5/17,,iPhone,,OR
4/5/17,,iPhone,,IN
4/5/17,,Android,,NY
4/5/17,,iPhone,,CA
4/5/17,,Android,,FL
4/5/17,,iPhone,,FL
4/5/17,,Android,,NJ
4/5/17,,iPhone,9,WA
4/5/17,4/12/17,iPhone,,FL
4/5/17,4/10/17,Android,,MI
4/5/17,4/21/17,iPhone,,LA
4/5/17,4/7/17,Android,,NH
4/5/17,4/26/17,iPhone,,NY
4/5/17,4/19/17,iPhone,,CA
4/5/17,4/15/17,iPhone,,DC
4/5/17,4/10/17,iPhone,56,AL
4/5/17,4/20/17,iPhone,28,CA
4/5/17,4/11/17,iPhone,17,OH
4/5/17,4/10/17,Android,,TX
4/5/17,4/7/17,Android,,IL
4/5/17,4/7/17,iPhone,,CA
4/5/17,4/7/17,Android,14,LA
4/5/17,4/7/17,Android,,CA
4/5/17,4/10/17,iPhone,12,NV
4/5/17,4/10/17,iPhone,,AL
4/5/17,4/7/17,iPhone,,CA
4/5/17,4/14/17,Android,15,NJ
4/5/17,4/16/17,Android,,CA
4/5/17,4/10/17,Android,24,CA
4/5/17,4/11/17,Android,,NY
4/5/17,4/12/17,Android,,CA
4/5/17,4/14/17,Android,,CA
4/5/17,4/19/17,iPhone,,NY
4/5/17,4/18/17,iPhone,,CA
4/5/17,4/7/17,iPhone,,AL
4/5/17,4/12/17,iPhone,12,NJ
4/5/17,4/10/17,Android,,CA
4/5/17,4/7/17,iPhone,,WA
4/5/17,4/13/17,iPhone,,CA
4/5/17,4/13/17,Android,,FL
4/5/17,4/10/17,iPhone,24,FL
4/5/17,4/9/17,iPhone,,UT
4/5/17,4/10/17,iPhone,,IL
4/5/17,4/10/17,iPhone,,NH
4/5/17,4/10/17,iPhone,,NJ
4/5/17,4/20/17,Android,17,TX
4/5/17,4/14/17,iPhone,,MA
4/5/17,4/7/17,iPhone,,CA
4/5/17,4/25/17,iPhone,,TX
4/5/17,4/9/17,iPhone,,TN
4/5/17,4/13/17,iPhone,,TX
4/5/17,4/10/17,Android,,FL
4/5/17,4/24/17,iPhone,,NJ
4/5/17,4/10/17,iPhone,,CA
4/5/17,4/7/17,Android,,IL
4/5/17,4/13/17,iPhone,,NY
4/5/17,4/7/17,Android,,NJ
4/5/17,4/6/17,Android,,UT
4/5/17,4/10/17,Android,,NJ
4/5/17,4/7/17,iPhone,,NJ
4/5/17,4/24/17,iPhone,,CA
4/5/17,4/7/17,Android,,NY
4/5/17,4/10/17,iPhone,,CA
4/5/17,4/7/17,iPhone,15,NJ
4/5/17,4/10/17,iPhone,,CA
4/5/17,4/24/17,Android,,OH
4/5/17,4/10/17,iPhone,22,NY
4/5/17,4/19/17,Android,65,MD
4/5/17,4/10/17,iPhone,,TN
4/5/17,4/12/17,iPhone,68,OK
4/5/17,4/10/17,iPhone,,NV
4/5/17,4/10/17,Android,,CA
4/5/17,4/18/17,Android,,TX
4/5/17,4/7/17,iPhone,,TX
4/5/17,4/7/17,iPhone,,CA
4/5/17,4/25/17,iPhone,14,CA
4/5/17,4/9/17,Android,22,IL
4/5/17,4/11/17,Android,,MA
4/5/17,4/10/17,iPhone,,NH
4/5/17,4/9/17,iPhone,,CA
4/5/17,4/10/17,Android,,UT
4/5/17,4/10/17,Android,,CA
4/5/17,4/10/17,Android,14,MA
4/5/17,4/10/17,Android,,CA
4/5/17,4/7/17,iPhone,,KS
4/5/17,4/24/17,iPhone,18,AL
4/5/17,4/17/17,Android,,AZ
4/5/17,4/20/17,iPhone,,NC
4/5/17,4/10/17,iPhone,,MD
4/5/17,4/13/17,Android,,CA
4/5/17,4/10/17,iPhone,30,UT
4/5/17,4/7/17,iPhone,,FL
4/5/17,4/18/17,iPhone,24,CA
4/5/17,4/15/17,Android,,CA
4/5/17,4/14/17,iPhone,31,CA
4/5/17,4/16/17,iPhone,,NY
4/5/17,4/10/17,iPhone,,TN
4/5/17,4/10/17,iPhone,,MD
4/5/17,4/20/17,iPhone,,TN
4/5/17,4/7/17,iPhone,,NJ
4/5/17,4/7/17,iPhone,,NJ
4/5/17,4/10/17,iPhone,17,MA
4/5/17,4/12/17,iPhone,,FL
4/5/17,4/19/17,iPhone,,MA
4/5/17,4/7/17,Android,31,NY
4/5/17,4/8/17,iPhone,,CA
4/5/17,4/10/17,Android,28,AL
4/5/17,4/10/17,Android,20,CA
4/5/17,4/10/17,iPhone,,NH
4/5/17,4/7/17,Android,,CA
4/5/17,4/21/17,iPhone,,GA
4/5/17,4/10/17,iPhone,23,SC
4/5/17,4/19/17,iPhone,18,MD
4/5/17,4/10/17,iPhone,60,UT
4/5/17,4/14/17,iPhone,,NC
4/5/17,4/8/17,iPhone,,NJ
4/5/17,4/9/17,iPhone,,CA
4/5/17,4/10/17,iPhone,,MD
4/5/17,4/7/17,iPhone,,PA
4/5/17,4/24/17,Android,,GA
4/5/17,4/10/17,iPhone,,MD
4/5/17,4/11/17,Android,,FL
4/5/17,4/24/17,iPhone,,NY
4/5/17,4/18/17,iPhone,47,CA
4/5/17,4/14/17,iPhone,,CA
4/5/17,4/13/17,iPhone,,TN
4/5/17,4/13/17,iPhone,,NJ
4/5/17,4/7/17,iPhone,38,CA
4/5/17,4/10/17,iPhone,,NY
4/5/17,4/8/17,iPhone,,TN
4/5/17,4/17/17,Android,,NJ
4/5/17,4/7/17,iPhone,,NY
4/5/17,4/7/17,iPhone,,NY
4/5/17,4/24/17,iPhone,,LA
4/5/17,4/7/17,iPhone,24,NY
4/5/17,4/10/17,Android,,CA
4/5/17,4/11/17,Android,,CA
4/5/17,4/10/17,Android,16,NY
4/5/17,4/10/17,Android,,IA
4/5/17,4/15/17,iPhone,,TN
4/5/17,4/7/17,Android,,NY
4/5/17,4/17/17,iPhone,,NY
4/5/17,4/13/17,Android,,MD
4/5/17,4/14/17,iPhone,33,CA
4/5/17,4/7/17,iPhone,,MA
4/5/17,4/10/17,iPhone,,FL
4/5/17,4/7/17,iPhone,23,NY
4/5/17,4/7/17,iPhone,,TX
4/5/17,4/20/17,iPhone,,PA
4/5/17,4/10/17,iPhone,37,CA
4/5/17,4/7/17,iPhone,,TX
4/5/17,4/10/17,iPhone,32,CA
4/5/17,4/10/17,iPhone,23,MS
4/5/17,4/7/17,iPhone,,CA
4/5/17,4/12/17,Android,,NJ
4/5/17,4/6/17,iPhone,,NJ
4/5/17,4/8/17,Android,,VA
4/5/17,4/16/17,iPhone,27,IL
4/5/17,4/10/17,iPhone,,CA
4/5/17,4/7/17,iPhone,,MI
4/5/17,4/10/17,Android,,CA
4/5/17,4/10/17,iPhone,,TN
4/5/17,4/7/17,iPhone,,CA
4/5/17,4/8/17,Android,,TN
4/5/17,4/7/17,iPhone,,TX
4/5/17,4/7/17,iPhone,,CA
4/5/17,4/10/17,iPhone,,CA
4/5/17,4/10/17,iPhone,,CT
4/5/17,4/20/17,iPhone,,NJ
4/5/17,4/10/17,iPhone,25,AL
4/5/17,4/12/17,iPhone,15,MD
4/5/17,4/14/17,iPhone,,CA
4/5/17,4/10/17,iPhone,,NY
4/5/17,4/13/17,iPhone,14,IL
4/5/17,4/11/17,Android,,KS
4/5/17,4/26/17,iPhone,,CA
4/5/17,4/7/17,iPhone,29,CA
4/5/17,4/14/17,iPhone,,NJ
4/5/17,4/16/17,iPhone,,MD
4/5/17,4/10/17,iPhone,57,NV
4/5/17,4/10/17,iPhone,,CA
4/5/17,4/10/17,iPhone,,CA
4/5/17,4/15/17,Android,,MD
4/5/17,4/8/17,iPhone,,NY
4/5/17,4/7/17,iPhone,,TX
4/5/17,4/14/17,Android,,TX
4/5/17,4/13/17,iPhone,,FL
4/5/17,4/19/17,Android,,CA
4/5/17,4/7/17,iPhone,,NJ
4/5/17,4/20/17,iPhone,,MA
4/5/17,4/9/17,iPhone,,CA
4/5/17,4/7/17,Android,26,IA
4/5/17,4/8/17,Android,17,MI
4/5/17,4/11/17,iPhone,,MN
4/5/17,4/7/17,iPhone,,SD
4/5/17,4/10/17,Android,,FL
4/5/17,4/7/17,Android,13,CA
4/5/17,4/7/17,Android,,FL
4/5/17,4/10/17,iPhone,,CA
4/5/17,4/7/17,iPhone,,CA
4/5/17,4/12/17,iPhone,,CA
4/5/17,4/11/17,Android,,FL
4/5/17,4/7/17,Android,39,WA
4/5/17,4/13/17,iPhone,,NC
4/5/17,4/7/17,Android,,AZ
4/5/17,4/8/17,iPhone,13,FL
4/5/17,4/10/17,iPhone,,CA
4/5/17,4/10/17,Android,28,PA
4/5/17,4/16/17,Android,,MD
4/5/17,4/10/17,iPhone,,FL
4/5/17,4/7/17,Android,,AL
4/5/17,4/9/17,iPhone,,NJ
4/5/17,4/10/17,Android,25,OH
4/5/17,4/10/17,iPhone,25,NV
4/5/17,4/26/17,iPhone,21,TX
4/5/17,4/7/17,Android,,CA
4/5/17,4/13/17,Android,45,KY
4/5/17,4/13/17,iPhone,11,PA
4/5/17,4/11/17,iPhone,,CA
4/5/17,4/10/17,Android,,CA
4/5/17,4/6/17,iPhone,,OK
4/5/17,4/15/17,iPhone,8,TX
4/5/17,4/10/17,Android,38,TX
4/5/17,4/10/17,Android,,LA
4/5/17,4/26/17,iPhone,,FL
4/5/17,4/7/17,iPhone,,OH
4/5/17,4/7/17,iPhone,,LA
4/5/17,4/10/17,iPhone,,IL
4/5/17,4/7/17,Android,,PA
4/5/17,4/10/17,Android,,NH
4/5/17,4/20/17,Android,,NY
4/5/17,4/13/17,Android,14,NJ
4/5/17,4/10/17,iPhone,,NJ
4/5/17,4/7/17,iPhone,,CT
4/5/17,4/10/17,iPhone,31,PA
4/5/17,4/14/17,Android,,WA
4/5/17,4/7/17,iPhone,,MO
4/5/17,4/10/17,Android,,NY
4/5/17,4/15/17,iPhone,,CA
4/5/17,4/8/17,iPhone,,GA
4/5/17,4/11/17,Android,,TX
4/5/17,4/12/17,Android,,TN
4/5/17,4/15/17,iPhone,,MO
4/5/17,4/12/17,iPhone,,MA
4/5/17,4/7/17,iPhone,,VA
4/5/17,4/7/17,Android,,CT
4/5/17,4/14/17,iPhone,,SC
4/5/17,4/28/17,iPhone,12,IL
4/5/17,4/10/17,iPhone,,NM
4/5/17,4/7/17,iPhone,,AZ
4/5/17,4/10/17,iPhone,33,NY
4/5/17,4/14/17,Android,,CA
4/5/17,4/19/17,iPhone,,CA
4/5/17,4/9/17,iPhone,,AR
4/5/17,4/7/17,iPhone,,CA
4/5/17,4/11/17,Android,,MD
4/5/17,4/11/17,Android,,FL
4/5/17,4/21/17,Android,,FL
4/5/17,4/20/17,iPhone,,CO
4/5/17,4/10/17,iPhone,22,UT
4/5/17,4/10/17,iPhone,,TN
4/5/17,4/7/17,Android,45,CA
4/5/17,4/7/17,iPhone,,NY
4/5/17,4/10/17,Android,,GA
4/5/17,4/27/17,iPhone,34,NY
4/5/17,4/13/17,iPhone,,PA
4/5/17,4/7/17,Android,,VA
4/5/17,4/10/17,iPhone,28,NY
4/5/17,4/17/17,iPhone,,OR
4/5/17,4/7/17,Android,13,GA
4/5/17,4/10/17,iPhone,46,UT
